finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C1_2_northern_western_europe_2019_less,13,Chart 1.2,"Feel safe compared with five years ago, Northern/Western Europe, 2019: % less safe",28,pct,,chart,N,,
C1_2_northern_western_europe_2021_more,13,Chart 1.2,"Feel safe compared with five years ago, Northern/Western Europe, 2021: % more safe",13,pct,,chart,N,,
C1_2_northern_western_europe_2021_same,13,Chart 1.2,"Feel safe compared with five years ago, Northern/Western Europe, 2021: % about as safe",62,pct,,chart,N,,
C1_2_northern_western_europe_2021_less,13,Chart 1.2,"Feel safe compared with five years ago, Northern/Western Europe, 2021: % less safe",25,pct,,chart,N,,
C1_2_northern_western_europe_diff,13,Chart 1.2,"Feel safe compared with five years ago, Northern/Western Europe: 'less safe' difference 2019 to 2021 (points)",-3,pct,,chart,N,,The report computes differences from the rounded percentages.
C1_2_australia_nz_2019_more,13,Chart 1.2,"Feel safe compared with five years ago, Australia & New Zealand, 2019: % more safe",11,pct,,chart,N,,
C1_2_australia_nz_2019_same,13,Chart 1.2,"Feel safe compared with five years ago, Australia & New Zealand, 2019: % about as safe",66,pct,,chart,N,,
C1_2_australia_nz_2019_less,13,Chart 1.2,"Feel safe compared with five years ago, Australia & New Zealand, 2019: % less safe",23,pct,,chart,N,,
C1_2_australia_nz_2021_more,13,Chart 1.2,"Feel safe compared with five years ago, Australia & New Zealand, 2021: % more safe",15,pct,,chart,N,,
C1_2_australia_nz_2021_same,13,Chart 1.2,"Feel safe compared with five years ago, Australia & New Zealand, 2021: % about as safe",66,pct,,chart,N,,
C1_2_australia_nz_2021_less,13,Chart 1.2,"Feel safe compared with five years ago, Australia & New Zealand, 2021: % less safe",19,pct,,chart,N,,
C1_2_australia_nz_diff,13,Chart 1.2,"Feel safe compared with five years ago, Australia & New Zealand: 'less safe' difference 2019 to 2021 (points)",-4,pct,,chart,N,,The report computes differences from the rounded percentages.
C1_2_northern_africa_2019_more,13,Chart 1.2,"Feel safe compared with five years ago, Northern Africa, 2019: % more safe",33,pct,,chart,N,,
C1_2_northern_africa_2019_same,13,Chart 1.2,"Feel safe compared with five years ago, Northern Africa, 2019: % about as safe",33,pct,,chart,N,,
C1_2_northern_africa_2019_less,13,Chart 1.2,"Feel safe compared with five years ago, Northern Africa, 2019: % less safe",33,pct,,chart,N,,
C1_2_northern_africa_2021_more,13,Chart 1.2,"Feel safe compared with five years ago, Northern Africa, 2021: % more safe",34,pct,,chart,N,,
C1_2_northern_africa_2021_same,13,Chart 1.2,"Feel safe compared with five years ago, Northern Africa, 2021: % about as safe",36,pct,,chart,N,,
C1_2_northern_africa_2021_less,13,Chart 1.2,"Feel safe compared with five years ago, Northern Africa, 2021: % less safe",28,pct,,chart,N,,
C1_2_northern_africa_diff,13,Chart 1.2,"Feel safe compared with five years ago, Northern Africa: 'less safe' difference 2019 to 2021 (points)",-5,pct,,chart,N,,The report computes differences from the rounded percentages.
C1_2_eastern_asia_2019_more,13,Chart 1.2,"Feel safe compared with five years ago, Eastern Asia, 2019: % more safe",16,pct,,chart,N,,
C1_2_eastern_asia_2019_same,13,Chart 1.2,"Feel safe compared with five years ago, Eastern Asia, 2019: % about as safe",54,pct,,chart,N,,
C1_2_eastern_asia_2019_less,13,Chart 1.2,"Feel safe compared with five years ago, Eastern Asia, 2019: % less safe",29,pct,,chart,N,,
C1_2_eastern_asia_2021_more,13,Chart 1.2,"Feel safe compared with five years ago, Eastern Asia, 2021: % more safe",17,pct,,chart,N,,
C1_2_eastern_asia_2021_same,13,Chart 1.2,"Feel safe compared with five years ago, Eastern Asia, 2021: % about as safe",62,pct,,chart,N,,
C1_2_eastern_asia_2021_less,13,Chart 1.2,"Feel safe compared with five years ago, Eastern Asia, 2021: % less safe",20,pct,,chart,N,,
C1_2_eastern_asia_diff,13,Chart 1.2,"Feel safe compared with five years ago, Eastern Asia: 'less safe' difference 2019 to 2021 (points)",-9,pct,,chart,N,,The report computes differences from the rounded percentages.
T1_1_MMR_2019_less,14,Table 1.1,"Feel safe compared with five years ago, Myanmar, 2019: % less safe",11,pct,,table,N,,
T1_1_MMR_2019_same,14,Table 1.1,"Feel safe compared with five years ago, Myanmar, 2019: % about as safe",49,pct,,table,N,,
T1_1_MMR_2019_more,14,Table 1.1,"Feel safe compared with five years ago, Myanmar, 2019: % more safe",38,pct,,table,N,,
T1_1_MMR_2021_less,14,Table 1.1,"Feel safe compared with five years ago, Myanmar, 2021: % less safe",59,pct,,table,N,,
T1_1_MMR_2021_same,14,Table 1.1,"Feel safe compared with five years ago, Myanmar, 2021: % about as safe",26,pct,,table,N,,
T1_1_MMR_2021_more,14,Table 1.1,"Feel safe compared with five years ago, Myanmar, 2021: % more safe",12,pct,,table,N,,
T1_1_MMR_diff,14,Table 1.1,"Feel safe compared with five years ago, Myanmar: 'less safe' difference (points)",48,pct,,table,N,,The report computes differences from the rounded percentages.
T1_1_ARM_2019_less,14,Table 1.1,"Feel safe compared with five years ago, Armenia, 2019: % less safe",10,pct,,table,N,,
T1_1_ARM_2019_same,14,Table 1.1,"Feel safe compared with five years ago, Armenia, 2019: % about as safe",39,pct,,table,N,,
T1_1_ARM_2019_more,14,Table 1.1,"Feel safe compared with five years ago, Armenia, 2019: % more safe",48,pct,,table,N,,
T1_1_ARM_2021_less,14,Table 1.1,"Feel safe compared with five years ago, Armenia, 2021: % less safe",38,pct,,table,N,,
T1_1_ARM_2021_same,14,Table 1.1,"Feel safe compared with five years ago, Armenia, 2021: % about as safe",28,pct,,table,N,,
T1_1_ARM_2021_more,14,Table 1.1,"Feel safe compared with five years ago, Armenia, 2021: % more safe",31,pct,,table,N,,
T1_1_ARM_diff,14,Table 1.1,"Feel safe compared with five years ago, Armenia: 'less safe' difference (points)",28,pct,,table,N,,The report computes differences from the rounded percentages.
T1_1_VNM_2019_less,14,Table 1.1,"Feel safe compared with five years ago, Vietnam, 2019: % less safe",11,pct,,table,N,,
T1_1_VNM_2019_same,14,Table 1.1,"Feel safe compared with five years ago, Vietnam, 2019: % about as safe",37,pct,,table,N,,
T1_1_VNM_2019_more,14,Table 1.1,"Feel safe compared with five years ago, Vietnam, 2019: % more safe",48,pct,,table,N,,
T1_1_VNM_2021_less,14,Table 1.1,"Feel safe compared with five years ago, Vietnam, 2021: % less safe",37,pct,,table,N,,
T1_1_VNM_2021_same,14,Table 1.1,"Feel safe compared with five years ago, Vietnam, 2021: % about as safe",25,pct,,table,N,,
T1_1_VNM_2021_more,14,Table 1.1,"Feel safe compared with five years ago, Vietnam, 2021: % more safe",36,pct,,table,N,,
T1_1_VNM_diff,14,Table 1.1,"Feel safe compared with five years ago, Vietnam: 'less safe' difference (points)",26,pct,,table,N,,The report computes differences from the rounded percentages.
T1_1_NGA_2019_less,14,Table 1.1,"Feel safe compared with five years ago, Nigeria, 2019: % less safe",35,pct,,table,N,,
T1_1_NGA_2019_same,14,Table 1.1,"Feel safe compared with five years ago, Nigeria, 2019: % about as safe",16,pct,,table,N,,
T1_1_NGA_2019_more,14,Table 1.1,"Feel safe compared with five years ago, Nigeria, 2019: % more safe",46,pct,,table,N,,
T1_1_NGA_2021_less,14,Table 1.1,"Feel safe compared with five years ago, Nigeria, 2021: % less safe",61,pct,,table,N,,
T1_1_NGA_2021_same,14,Table 1.1,"Feel safe compared with five years ago, Nigeria, 2021: % about as safe",12,pct,,table,N,,
T1_1_NGA_2021_more,14,Table 1.1,"Feel safe compared with five years ago, Nigeria, 2021: % more safe",25,pct,,table,N,,
T1_1_NGA_diff,14,Table 1.1,"Feel safe compared with five years ago, Nigeria: 'less safe' difference (points)",26,pct,,table,N,,The report computes differences from the rounded percentages.
T1_1_TUR_2019_less,14,Table 1.1,"Feel safe compared with five years ago, Turkey, 2019: % less safe",34,pct,,table,N,,
T1_1_TUR_2019_same,14,Table 1.1,"Feel safe compared with five years ago, Turkey, 2019: % about as safe",33,pct,,table,N,,
T1_1_TUR_2019_more,14,Table 1.1,"Feel safe compared with five years ago, Turkey, 2019: % more safe",30,pct,,table,N,,
T1_1_TUR_2021_less,14,Table 1.1,"Feel safe compared with five years ago, Turkey, 2021: % less safe",50,pct,,table,N,,
T1_1_TUR_2021_same,14,Table 1.1,"Feel safe compared with five years ago, Turkey, 2021: % about as safe",25,pct,,table,N,,
T1_1_TUR_2021_more,14,Table 1.1,"Feel safe compared with five years ago, Turkey, 2021: % more safe",23,pct,,table,N,,
T1_1_TUR_diff,14,Table 1.1,"Feel safe compared with five years ago, Turkey: 'less safe' difference (points)",25,pct,,table,N,,The report computes differences from the rounded percentages. The table's own figures give 50 - 34 = 16 points; the printed 25 looks like a typo.
C1_3_road_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Road-related accidents/injuries",18,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_road_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Road-related accidents/injuries",13,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_crime_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Crime/violence",15,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years. In 2019 'terrorism' was coded with crime/violence."
C1_3_crime_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Crime/violence",12,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_health_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Personal health (non-Covid-19)",9,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_health_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Personal health (non-Covid-19)",10,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_covid_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Covid-19/coronavirus related",7,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_none_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Nothing/no risks",15,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_none_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Nothing/no risks",7,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_financial_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Financial: not having enough money",5,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_financial_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Financial: not having enough money",6,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_economic_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Economic: unemployment, high prices",4,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_economic_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Economic: unemployment, high prices",5,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_other_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Other",6,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years. 2019 'other' may include hunger, which has no code in the 2019 file."
C1_3_other_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Other",5,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_climate_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Climate change or severe weather",3,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years. 2019 code 16 combines climate change, natural disasters and weather-related events."
C1_3_climate_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Climate change or severe weather",3,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_work_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Work-related injuries",2,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_work_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % Work-related injuries",2,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_war_2021,15,Chart 1.3,"Greatest source of risk to safety, global, 2021: % War/terrorism",2,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
C1_3_politics_2019,15,Chart 1.3,"Greatest source of risk to safety, global, 2019: % Politics/corruption",2,pct,,chart,N,,"Trend base: the 119 countries surveyed in both years, excluding China (not asked the greatest-risk question in 2021) in both years."
